XH,XFSJ,zao,zhong,wan
1657175275,2020/12/10,5,7.8,12
1657175275,2020/12/11,4.5,11,0
1657175275,2020/12/12,0,9,8
1657175275,2020/12/13,6.5,10.4,0
1657175275,2020/12/15,0,9,0
1657175275,2020/12/16,4,16.27,0
1657175275,2020/12/17,5,0,0
1657175275,2020/12/18,0,7,2
1657175275,2020/12/22,0,13.5,3.5
1657175275,2020/12/25,0,10,0
1657175275,2020/12/26,0,0,5.5
1657175275,2021/3/16,5,13,17
1657175275,2021/3/17,0,0,2
1657175275,2021/3/18,3,0,0
1657175275,2021/3/19,6,0,2
1657175275,2021/3/20,2.5,0,0
1657175275,2021/3/21,5.5,0,0
1657175275,2021/3/23,0,0,13
1657175275,2021/3/27,6,0,0
1657175275,2021/3/29,4.5,0,0
1657175275,2021/3/30,7,0,0
1657175275,2021/3/31,7.5,8,15
1657175275,2021/4/1,2.5,0,0
1657175275,2021/4/2,3,8,7.5
1657175275,2021/4/5,0,10,0
1657175275,2021/4/6,4,0,6.8
1657175275,2021/4/7,5,11,5
1657175275,2021/4/8,4,0,0
1657175275,2021/4/9,2.5,8,0
1657175275,2021/4/10,0,10.5,0
1657175275,2021/4/11,2.5,35,0
1657175275,2021/4/12,5,0,1
1657175275,2021/4/13,6,0,6
1657175275,2021/4/14,0,8,0
1657175275,2021/4/15,5,0,8.8
1657175275,2021/4/16,5,14,0
1657175275,2021/4/17,3.5,0,0
1657175275,2021/4/19,6.5,0,0
1657175275,2021/4/20,3,10.5,4
1657175275,2021/4/21,5,8,0
1657175275,2021/4/22,5,0,0
1657175275,2021/4/23,4,9.5,0
1657175275,2021/4/24,4,0,0
1657175275,2021/4/25,0,3,0
1657175275,2021/4/26,5.5,0,0
1657175275,2021/4/27,5,10,0
1657175275,2021/4/28,4.5,10,0
1657175275,2021/4/29,2,18.5,0
1657175275,2021/4/30,2.5,8.5,0
1657175275,2021/5/1,0,8.5,0
1657175275,2021/5/2,0,0,2
1657175275,2021/5/3,4.5,0,0
1657175275,2021/5/5,5,0,1.5
1657175275,2021/5/6,6.5,10,5
1657175275,2021/5/7,0,8,2
1657175275,2021/5/8,4.5,0,0
1657175275,2021/5/9,5,0,3.5
1657175275,2021/5/10,5,10.5,0
1657175275,2021/5/11,0,8,6
1657175275,2021/5/16,5,17.5,0
1657175275,2021/5/20,0,9.5,0
1657175275,2021/5/24,0,0,7
1657175275,2021/5/25,5,18.5,19.5
1657175275,2021/5/26,0,18,0
1657175275,2021/5/27,0,10,0
1657175275,2021/5/28,0,10.3,6
1657175275,2021/5/29,0,0,4
1657175275,2021/5/31,4,9.5,0
1657175275,2021/6/3,0,0,6
1657175275,2021/6/4,0,14,10.77
1657175275,2021/6/5,0,7,25
1657175275,2021/6/6,0,18,0
1657175275,2021/6/13,4.5,12.5,5
1657175275,2021/6/14,2,0,0
1657175275,2021/6/15,5.5,9.5,0
1657175275,2021/6/16,3.5,9,0
1657175275,2021/6/17,4,11.5,0
1657175275,2021/6/18,3.5,10.5,6
1657175275,2021/6/19,1,9,6.8
1657175275,2021/6/20,3.5,17,0
1657175275,2021/6/21,3,8.5,0
1657175275,2021/6/22,5,12.5,0
1657175275,2021/6/23,3,8,6
1657175275,2021/6/24,5,6,0
1657175275,2021/6/25,2.5,0,0
1657175275,2021/6/26,0,46,6
1657175275,2021/6/27,3,7,8
1657175275,2021/6/28,5,10,0
1657175275,2021/6/29,2,8,7
1657175275,2021/6/30,4.5,9.5,6
1657175275,2021/7/1,4.5,9.5,5.5
1657175275,2021/7/2,3,0,0
1657175275,2021/7/4,2.5,9.5,2
1657175275,2021/7/5,4,7.5,0
1657175275,2021/7/6,0,10.5,0
1657175275,2021/7/7,0,9.5,0
1657175275,2021/7/16,0,0,8
1657175275,2021/7/20,0,0,10.5
1657175275,2021/7/21,6,10.1,9
1657175275,2021/7/22,2.5,9.5,0
1657175275,2021/7/23,6,16.5,19.66
1657175275,2021/7/24,0,9.1,8
1657175275,2021/7/25,2,10.54,0
1657175275,2021/7/26,6,9,0
1657175275,2021/7/27,6.8,0,6
1657175275,2021/7/28,0,17.5,0
1657175275,2021/7/29,3,8,5
1657175275,2021/7/30,3,8.5,0
1657175275,2021/7/31,5.5,8.5,0
1657175275,2021/8/1,6.5,8.8,0
1657175275,2021/8/3,5.5,8.5,7
1657175275,2021/8/4,0,9.5,0
1657175275,2021/8/5,0,8,0
1657175275,2021/8/7,4,8.8,4
1657175275,2021/8/8,0,8.5,0
1657175275,2021/8/9,0,9.1,0
1657175275,2021/8/10,2.5,9,0
1657175275,2021/8/11,4,8.5,0
1657175275,2021/8/12,6,9.5,0
1657175275,2021/8/13,4.5,8,0
1657175275,2021/8/14,4,5,0
1657175275,2021/8/15,2.5,0,5
1657175275,2021/8/16,4,12,0
1657175275,2021/8/17,0,8,0
1657175275,2021/8/18,6,8.5,0
1657175275,2021/8/19,3,0,0
1657175275,2021/8/20,2.5,8,10
1657175275,2021/8/21,4,0,0
1657175275,2021/8/22,6,0,0
1657175275,2021/8/23,0,14.8,7
1657175275,2021/8/24,0,17,0
1657175275,2021/8/25,0,10,10
1657175275,2021/8/26,6,13.8,0
1657175275,2021/8/27,0,10,12
1657175275,2021/8/29,2,8,13
1657175275,2021/8/30,3,8,0
1657175275,2021/8/31,0,8.8,4.5
1657175275,2021/9/1,3,8,4
1657175275,2021/9/2,2.5,14,4
1657175275,2021/9/3,4,8,4.5
1657175275,2021/9/4,4,12,0
1657175275,2021/9/5,2,13,0
1657175275,2021/9/6,3,10,0
1657175275,2021/9/7,0,27.5,7
1657175275,2021/9/8,5,9.5,3.5
1657175275,2021/9/9,0,8.5,9
1657175275,2021/9/10,0,9.5,6.5
1657175275,2021/9/11,0,12,3
1657175275,2021/9/12,0,8,13
1657175275,2021/9/13,0,11,10.5
1657175275,2021/9/14,13.5,0,7
1657175275,2021/9/15,0,7.5,9
1657175275,2021/9/16,0,12,6.5
1657175275,2021/9/17,0,11,13.8
1657175275,2021/9/18,0,15.5,9
1657175275,2021/9/19,0,0,8
1657175275,2021/9/20,3.5,12,4.5
1657175275,2021/9/21,0,14.5,0
1657175275,2021/9/22,0,10,2
1657175275,2021/9/24,0,6,12
1657175275,2021/9/25,0,12,0
1657175275,2021/9/26,0,8.8,0
1657175275,2021/9/27,0,8,21
1657175275,2021/9/28,0,10,10.5
1657175275,2021/9/29,0,1.5,0
1657175275,2021/10/1,0,16,7
1657175275,2021/10/2,3,12.5,7.5
1657175275,2021/10/3,4.5,10,5
1657175275,2021/10/4,0,13.5,9.5
1657175275,2021/10/5,0,0,8
1657175275,2021/10/6,0,16,15.2
1657175275,2021/10/7,0,12,0
1657175275,2021/10/8,4.5,7.8,0
1657175275,2021/10/9,0,14.5,0
1657175275,2021/10/11,6,12,7.8
1657175275,2021/10/12,6,8,9.5
1657175275,2021/10/13,2,8.5,0
1657175275,2021/10/14,3,13.5,0
1657175275,2021/10/15,4,9.5,0
1657175275,2021/10/16,0,16,4.5
1657175275,2021/10/17,4,10,0
1657175275,2021/10/18,4,12,0
1657175275,2021/10/19,0,0,2
1657175275,2021/10/20,0,12.5,0
1657175275,2021/10/21,0,8,4
1657175275,2021/10/22,0,13.5,0
1657175275,2021/10/23,0,9,0
1657175275,2021/10/24,0,11,6
1657175275,2021/10/25,0,16,0
1657175275,2021/10/26,0,9,8.56
1657175275,2021/10/27,0,6.8,0
1657175275,2021/10/28,0,0,5
1657175275,2021/10/29,0,0,10
1657175275,2021/10/31,0,10,0
1657175275,2021/11/1,0,0,10
1657175275,2021/11/2,0,8,7
1657175275,2021/11/3,0,13.5,6
1657175275,2021/11/4,0,10,0
1657175275,2021/11/5,0,12,8
1657175275,2021/11/8,0,13.8,0
1657175275,2021/11/9,0,23.5,0
1657175275,2021/11/10,0,12,0
1657175275,2021/11/11,0,12,0
1657175275,2021/11/12,0,10.5,4
1657175275,2021/11/13,0,12,9
1657175275,2021/11/14,0,11,0
1657175275,2021/11/15,0,12,0
1657175275,2021/11/16,0,11,9
1657175275,2021/11/17,0,8,0
1657175275,2021/11/18,0,12,5
1657175275,2021/11/19,0,11,0
1657175275,2021/11/20,0,0,5
1657175275,2021/11/21,0,13.5,0
1657175275,2021/11/22,0,0,6
1657175275,2021/11/23,5,11,0
1657175275,2021/11/25,3,17.5,6.5
1657175275,2021/11/26,0,10,6.5
1657175275,2021/11/27,0,11,0
1657175275,2021/11/28,0,11.5,0
1657175275,2021/11/29,0,0,7.5
1657175275,2021/12/1,0,11,0
1657175275,2021/12/2,0,10.5,0
1657175275,2021/12/3,3.5,0,5
1657175275,2021/12/4,4,7,8.3
1657175275,2021/12/5,0,8,5
1657175275,2021/12/6,0,16,0
1657175275,2021/12/7,4.5,10.5,0
1657175275,2021/12/8,0,10.5,0
1657175275,2021/12/9,0,17.2,0
1657175275,2021/12/10,5.7,9,0
1657175275,2021/12/11,0,8,0
1657175275,2021/12/12,0,0,10
1657175275,2021/12/13,0,12,0
1657175275,2021/12/14,0,0,4.5
1657175275,2021/12/15,0,8,8
1657175275,2021/12/16,0,12,11
1657175275,2021/12/17,0,18,0
1657175275,2021/12/18,0,12,7
1657175275,2021/12/19,0,13,0
1657175275,2021/12/20,0,0,8
1657175275,2021/12/21,0,15.8,0
1657175275,2021/12/23,0,8.5,9
1657175275,2021/12/24,0,13.5,0
1657175275,2021/12/29,0,0,4.5
1657175275,2021/12/30,0,7.8,0
1657175275,2021/12/31,4,11,0
1657175275,2022/3/10,0,0,12
1657175275,2022/3/11,4,0,5.5
1657175275,2022/3/12,5,9,5.5
1657175275,2022/3/13,2,18,0
1657175275,2022/3/14,3,12,0
1657175275,2022/3/15,3,11,2
1657175275,2022/3/16,0,0,9
1657175275,2022/3/17,0,13,0
1657175275,2022/3/18,0,8,10
1657175275,2022/3/19,0,27,28
1657175275,2022/3/20,5,8,10
1657175275,2022/3/21,2,12,5
1657175275,2022/3/22,3,21,0
1657175275,2022/3/23,4.5,10,6.5
1657175275,2022/3/24,9.5,16.7,8
1657175275,2022/3/25,0,0,5
1657175275,2022/3/26,0,0,6.5
1657175275,2022/3/27,0,8,5
1657175275,2022/3/28,0,20,5.5
1657175275,2022/3/29,0,12,4.5
1657175275,2022/3/30,0,9.5,9.5
1657175275,2022/3/31,0,19.5,11.5
1657175275,2022/4/1,0,26,6.5
1657175275,2022/4/2,0,14,1.5
1657175275,2022/4/3,2.5,9.5,14
1657175275,2022/4/4,0,8,13
1657175275,2022/4/5,0,14.5,0
1657175275,2022/4/6,3.5,15.5,4.5
1657175275,2022/4/7,5.5,6,0
1657175275,2022/4/8,0,9.5,11
1657175275,2022/4/9,0,31,0
1657175275,2022/4/10,0,8,2
1657175275,2022/4/11,0,14,5
1657175275,2022/4/12,0,13.8,10.5
1657175275,2022/4/13,0,26.5,4.5
1657175275,2022/4/14,0,11,6
1657175275,2022/4/15,0,0,9
1657175275,2022/4/16,0,0,9
1657175275,2022/4/17,0,12,6.5
1657175275,2022/4/18,6.8,4.5,7.5
1657175275,2022/4/19,0,9.5,7
1657175275,2022/4/20,0,8,9
1657175275,2022/4/21,5,18.8,8
1657175275,2022/4/22,0,6,13.8
1657175275,2022/4/23,5,8,9.5
1657175275,2022/4/24,0,22,17.5
1657175275,2022/4/25,0,26.7,8.5
1657175275,2022/4/26,0,11,6.5
1657175275,2022/4/27,0,27.5,9.5
1657175275,2022/4/28,0,10,17.5
1657175275,2022/4/29,3.5,10.5,0
1657175275,2022/4/30,0,35,11.5
1657175275,2022/5/1,0,11,0
1657175275,2022/5/23,0,0,14.5
1657175275,2022/5/24,5.5,23,10.5
1657175275,2022/5/25,0,7,19.3
1657175275,2022/5/26,3,20,13
1657175275,2022/5/27,0,15.5,8.5
1657175275,2022/5/28,0,12,12.5
1657175275,2022/5/29,0,11.8,0
1657175275,2022/5/30,0,17,0
1657175275,2022/5/31,0,20.5,0
1657175275,2022/6/1,0,21.5,11
1657175275,2022/6/2,0,25,4
1675345231,2022/5/1,0,0,29.5
1675345231,2022/5/2,0,10,20.3
1675345231,2022/5/3,0,24.5,3.5
1675345231,2022/5/4,0,10,4
1675345231,2022/5/5,0,16.5,6
1675345231,2022/5/6,0,8,6
1675345231,2022/5/7,2.5,14,0
1675345231,2022/5/8,4.5,0,7.5
1675345231,2022/5/9,2.5,9.5,12.5
1675345231,2022/5/10,4,11,6
1675345231,2022/5/11,3.5,11,0
1675345231,2022/5/12,0,11,4.5
1675345231,2022/5/13,5,11,14
1675345231,2022/5/14,3,9,5
1675345231,2022/5/15,0,13,10.5
1675345231,2022/5/16,10,10.8,8.5
1675345231,2022/5/17,0,14,13
1675345231,2022/5/18,0,9.3,11
1675345231,2022/5/19,8,21.5,9.5
1675345231,2022/5/20,8.5,15.5,8.5
1675345231,2022/5/21,0,14.5,18
1675345231,2022/5/22,2.5,20,0
1675345231,2022/5/23,7.5,15.5,0
1679014085,2022/4/29,3.1,11.5,12
1679014085,2022/4/30,0,8,0
1679014085,2022/5/1,0,13,0
1679014085,2022/5/3,3.1,0,9
1679014085,2022/5/7,3.1,0,0
1679014085,2022/5/8,0,0,18
1679014085,2022/5/10,0,0,9
1679014085,2022/5/11,0,12,0
1679014085,2022/5/12,0,0,8
1679014085,2022/5/13,0,0,6.5
1679014085,2022/5/15,0,21.6,0
1679014085,2022/5/16,3.5,8.5,0
1679014085,2022/5/17,3.5,13.5,0
1679014085,2022/5/18,3.5,13,0
1679014085,2022/5/19,3.5,9,0
1679014085,2022/5/20,5,0,0
1679014085,2022/5/21,5,0,0
1679014085,2022/5/22,3.1,17,0
1679014085,2022/5/24,0,14,0
1679418438,2022/5/1,0,0,2.5
1679418438,2022/5/2,0,16.5,6
1679418438,2022/5/3,3,13,0
1679418438,2022/5/4,2,13,1.5
1679418438,2022/5/5,0,35,0
1679418438,2022/5/6,4.5,23.3,3.5
1679418438,2022/5/7,0,2.5,0
1679418438,2022/5/8,3.5,13,3.5
1679418438,2022/5/9,0,8,6
1679418438,2022/5/10,4.5,10,5
1679418438,2022/5/11,0,13,6.5
1679418438,2022/5/12,0,0,20.3
1679418438,2022/5/13,0,13,3.5
1679418438,2022/5/14,0,14,9
1679418438,2022/5/15,13.7,0,3.5
1679418438,2022/5/16,6,10,3.5
1679418438,2022/5/17,4.5,13,6
1679418438,2022/5/18,4.8,11.5,3
1679418438,2022/5/19,4.5,12,6
1679418438,2022/5/20,0,6,13.7
1679418438,2022/5/21,7,11,0
1679418438,2022/5/22,4.5,22,0
1679418438,2022/5/23,0,1.5,0
1681077633,2022/5/1,0,0,34
1681077633,2022/5/2,0,29,10.5
1681077633,2022/5/3,0,4,11
1681077633,2022/5/4,0,0.8,0
1681077633,2022/5/5,0,8.5,19
1681077633,2022/5/6,0,7,0
1681077633,2022/5/7,0,13,20.5
1681077633,2022/5/8,3,33.4,7.5
1681077633,2022/5/9,6,10,12.5
1681077633,2022/5/10,0,13,10
1681077633,2022/5/11,0,10,13.5
1681077633,2022/5/12,0,9,8.5
1681077633,2022/5/13,0,9,4
1681077633,2022/5/14,0,23,19.3
1681077633,2022/5/15,0,10,10
1681077633,2022/5/16,0,0,6
1681077633,2022/5/17,0,0,10
1681077633,2022/5/18,0,11.4,14
1681077633,2022/5/19,0,15.5,6.5
1681077633,2022/5/20,0,12,14.8
1681077633,2022/5/21,0,0,6.5
1681077633,2022/5/22,0,12,12
1685523103,2018/9/23,3,9.5,10
1685523103,2018/9/24,0,13,0
1685523103,2018/9/25,3.5,8.5,14.1
1685523103,2018/9/26,1.5,0,0
1685523103,2018/9/28,0,0,6
1685523103,2018/9/29,0,0,8
1685523103,2018/10/1,0,0,8
1685523103,2018/10/10,0,10.5,6
1685523103,2018/10/11,0,9.5,0
1685523103,2018/10/12,3,0,6
1685523103,2018/10/15,5.5,0,0
1685523103,2018/10/24,0,9.5,0
1685523103,2018/10/27,8,0,0
1685523103,2018/10/31,6.5,9.2,0
1685523103,2018/11/5,5.5,9.5,0
1685523103,2018/11/6,2,0,6.5
1685523103,2018/11/20,5,0,0
1685523103,2018/11/21,0,9.5,7
1685523103,2018/11/22,0,12,0
1685523103,2018/11/23,0,0,6
1685523103,2018/11/24,0,0,7
1685523103,2018/11/25,5,0,0
1685523103,2018/11/27,0,10,2.5
1685523103,2018/11/28,7,8.5,6
1685523103,2018/12/4,3.5,10.5,0
1685523103,2018/12/5,0,12,8
1685523103,2018/12/6,3.5,7,0
1685523103,2018/12/7,5.5,11,0
1685523103,2018/12/11,0,0,8
1685523103,2018/12/12,5.5,8.3,0
1685523103,2018/12/13,5,7,0
1685523103,2018/12/14,2,0,0
1685523103,2018/12/15,0,7,8
1685523103,2018/12/16,0,11,0
1685523103,2018/12/17,5.5,0,12
1685523103,2018/12/19,0,11,0
1685523103,2018/12/20,0,0,7
1685523103,2018/12/21,6,9.5,0
1685523103,2018/12/25,0,0,2
1685523103,2018/12/26,0,7,11.5
1685523103,2018/12/28,0,0,8
1685523103,2018/12/29,5.5,0,0
1685523103,2018/12/30,0,9.5,0
1685523103,2018/12/31,0,0,8
1685523103,2019/1/1,5.5,0,0
1685523103,2019/1/3,0,6.5,0
1685523103,2019/1/5,0,0,7.5
1685523103,2019/1/6,5.5,8,0
1685523103,2019/1/7,6,10.3,0
1685523103,2019/1/8,3.5,0,8
1685523103,2019/1/10,2.5,0,0
1685523103,2019/1/11,3.5,0,0
1685523103,2019/2/26,0,8.5,0
1685523103,2019/2/28,3,0,0
1685523103,2019/3/20,4,0,0
1685523103,2019/3/21,5,0,0
1685523103,2019/3/24,2.5,0,9
1685523103,2019/3/25,3.5,0,0
1685523103,2019/3/26,2,0,0
1685523103,2019/3/27,5,0,0
1685523103,2019/3/28,2,0,4
1685523103,2019/4/1,0,0,5.5
1685523103,2019/4/2,8.5,0,0
1685523103,2019/4/10,0,10.5,0
1685523103,2019/4/17,0,6,0
1685523103,2019/4/23,5.5,0,0
1685523103,2019/4/24,3.5,0,5.5
1685523103,2019/5/7,5.5,0,0
1685523103,2019/5/11,3,0,0
1685523103,2019/5/17,2,0,0
1685523103,2019/5/29,0,0,6.5
1685523103,2019/5/30,0,0,8
1685523103,2019/6/7,9.5,0,0
1685523103,2019/6/9,0,9,0
1685523103,2019/6/11,5,0,0
1685523103,2019/6/12,0,0,9
1685523103,2019/6/17,0,9,0
1685523103,2019/6/18,0,12.27,0
1685523103,2019/6/19,0,12.77,0
1685523103,2019/6/20,0,13,0
1685523103,2019/6/21,0,15.5,10
1685523103,2019/6/23,5,0,9
1685523103,2019/6/24,0,0,9
1685523103,2019/6/26,5,0,0
1685523103,2019/6/27,0,0,5
1685523103,2019/6/30,0,0,8
1685523103,2019/7/3,5,0,0
1685523103,2019/7/5,0,10,0
1685523103,2019/7/6,3.6,0,0
1685523103,2019/8/25,0,0,12
1685523103,2019/9/16,4.5,0,0
1685523103,2019/9/19,5.4,0,0
1685523103,2019/9/23,6.5,0,0
1685523103,2019/9/25,0,3,0
1685523103,2019/9/30,0,8,0
1685523103,2019/10/9,0,0,23
1685523103,2019/10/14,1.5,0,0
1685523103,2019/10/15,0,0,9
1685523103,2019/10/16,6.5,0,0
1685523103,2019/10/17,0,8.5,0
1685523103,2019/10/18,2,0,0
1685523103,2019/10/19,0,0,5
1685523103,2019/10/21,0,0,4
1685523103,2019/10/23,0,7,0
1685523103,2019/10/28,0,10,3.5
1685523103,2019/10/30,6.5,13,0
1685523103,2019/11/5,0,8.5,0
1685523103,2019/11/6,0,0,7
1685523103,2019/11/10,0,11,6
1685523103,2019/11/11,0,12,7
1685523103,2019/11/12,0,9,0
1685523103,2019/11/13,11,12,0
1685523103,2019/11/14,0,10,8.5
1685523103,2019/11/15,10.5,7.5,0
1685523103,2019/11/18,8.1,0,5
1685523103,2019/11/19,2,9,0
1685523103,2019/11/20,11.7,10,5
1685523103,2019/11/21,0,0,15
1685523103,2019/11/22,4,12,12
1685523103,2019/11/25,0,15,8
1685523103,2019/11/26,0,9.5,7.77
1685523103,2019/11/27,4,14,6.5
1685523103,2019/11/28,9,0,0
1685523103,2019/11/30,5.5,0,0
1685523103,2019/12/2,4.5,16,0
1685523103,2019/12/3,0,10.5,9
1685523103,2019/12/4,2,14,0
1685523103,2019/12/6,0,15.77,0
1685523103,2019/12/7,0,4.5,0
1685523103,2019/12/10,0,0,4.5
1685523103,2019/12/11,0,3,0
1685523103,2019/12/16,0,12.5,0
1685523103,2019/12/17,9.5,0,0
1685523103,2019/12/18,2.2,3,0
1685523103,2019/12/19,0,0,2
1685523103,2019/12/20,6.7,0,0
1685523103,2019/12/21,8,10,0
1685523103,2019/12/22,8,11.5,0
1685523103,2019/12/24,0,14.5,0
1685523103,2019/12/25,0,13.5,0
1685523103,2019/12/27,0,12,0
1685523103,2019/12/28,0,13.5,11.5
1685523103,2019/12/30,0,0,7
1685523103,2019/12/31,4.5,13,0
1685523103,2020/1/1,6,0,0
1685523103,2020/1/2,3,0,0
1685523103,2020/1/8,7,0,0
1685523103,2020/8/22,0,0,10
1685523103,2020/8/23,3.8,12,12.04
1685523103,2020/8/24,2.8,8.5,13
1685523103,2020/8/25,3.3,9,11
1685523103,2020/8/26,3.7,9,8
1685523103,2020/8/27,4.8,9,9
1685523103,2020/8/28,3.1,10,8
1685523103,2020/8/29,3.3,11,12
1685523103,2020/8/30,3.3,9.5,0
1685523103,2020/8/31,2.7,8,0
1685523103,2020/9/1,3.7,12,10
1685523103,2020/9/2,0,9,9.04
1685523103,2020/9/3,3.3,10,7.04
1685523103,2020/9/4,3.1,15.5,8
1685523103,2020/9/5,0,12.3,9
1685523103,2020/9/6,0,8,0
1685523103,2020/9/7,4.5,9,11.04
1685523103,2020/9/8,3.3,12.5,13
1685523103,2020/9/9,0,9.5,10.5
1685523103,2020/9/10,3.3,8.5,25
1685523103,2020/9/11,2.3,0,11
1685523103,2020/9/12,0,12,10
1685523103,2020/9/13,1.5,15.5,18
1685523103,2020/9/14,0,12.5,7
1685523103,2020/9/15,3.3,12,11
1685523103,2020/9/16,3.3,9,12
1685523103,2020/9/17,7.7,9,13.04
1685523103,2020/9/18,3,12,6.2
1685523103,2020/9/19,0,12.8,6.5
1685523103,2020/9/20,0,0,8
1685523103,2020/9/21,0,9,10.04
1685523103,2020/9/22,3.3,8.8,7.5
1685523103,2020/9/23,0,8,7.3
1685523103,2020/9/24,3,8.5,8.5
1685523103,2020/9/25,3,10,9
1685523103,2020/9/26,0,0,8
1685523103,2020/9/27,0,10.5,8.5
1685523103,2020/9/28,3,14.5,10
1685523103,2020/9/29,3,10,4
1685523103,2020/9/30,0,12,0
1685523103,2020/10/2,0,10,9.5
1685523103,2020/10/3,3,0,0
1685523103,2020/10/4,0,10,10
1685523103,2020/10/5,3,10,8
1685523103,2020/10/6,1.5,8.5,7
1685523103,2020/10/7,5,9,9.5
1685523103,2020/10/8,3,10,7.2
1685523103,2020/10/9,3,9.5,0
1685523103,2020/10/10,3,9,10
1685523103,2020/10/11,3,7.5,12
1685523103,2020/10/12,3,8,4
1685523103,2020/10/13,3,11.5,9.2
1685523103,2020/10/14,0,8.5,9
1685523103,2020/10/15,3,9.5,14
1685523103,2020/10/16,4,11,0
1685523103,2020/10/17,3,13,10
1685523103,2020/10/18,3,12.5,8.9
1685523103,2020/10/19,3,8.5,9.5
1685523103,2020/10/20,3,9.5,13
1685523103,2020/10/21,0,12.5,8.5
1685523103,2020/10/22,5,11,12
1685523103,2020/10/23,0,0,14
1685523103,2020/10/24,0,6,0
1685523103,2020/10/25,3,12,0
1685523103,2020/10/26,0,8.5,9.77
1685523103,2020/10/27,5.5,10.5,8.9
1685523103,2020/10/28,6.5,9,6.5
1685523103,2020/10/29,3.5,13,8.27
1685523103,2020/10/30,3,0,8
1685523103,2020/10/31,0,8,0
1685523103,2020/11/1,0,16,8
1685523103,2020/11/2,0,9,8
1685523103,2020/11/3,3,9,8
1685523103,2020/11/4,0,9,7.5
1685523103,2020/11/5,3,12,8
1685523103,2020/11/6,3,7.5,12
1685523103,2020/11/7,0,12.5,8
1685523103,2020/11/8,6.5,13,8.7
1685523103,2020/11/9,3,9.5,14
1685523103,2020/11/10,0,12,0
1685523103,2020/11/11,3,9,9
1685523103,2020/11/12,0,9,11
1685523103,2020/11/13,3,10,0
1685523103,2020/11/14,0,7.5,12.5
1685523103,2020/11/15,0,11.5,9.7
1685523103,2020/11/16,0,9,15.5
1685523103,2020/11/18,0,9,15.5
1685523103,2020/11/19,0,13,8
1685523103,2020/11/20,0,9.5,8
1685523103,2020/11/21,0,13.5,16.5
1685523103,2020/11/22,0,8,11.5
1685523103,2020/11/23,0,6.5,14
1685523103,2020/11/24,0,8,0
1685523103,2020/11/25,6.5,9,12.5
1685523103,2020/11/26,1.5,0,7.5
1685523103,2020/11/27,1.5,7.5,6.5
1685523103,2020/11/28,0,9.5,7.7
1685523103,2020/11/29,0,13,8.5
1685523103,2020/11/30,3,12,6.7
1685523103,2020/12/1,3,13.26,0
1685523103,2020/12/2,6.5,14.4,13
1685523103,2020/12/3,0,12,6
1685523103,2020/12/4,3,15.38,9
1685523103,2020/12/5,0,0,15.5
1685523103,2020/12/7,3.1,8.5,4
1685523103,2020/12/8,14,0,10
1685523103,2020/12/9,2.1,8.5,0
1685523103,2020/12/10,3,8.5,10
1685523103,2020/12/11,2,9,0
1685523103,2020/12/12,6.5,0,2
1685523103,2020/12/13,4.5,8,7.2
1685523103,2020/12/14,0,15,0
1685523103,2020/12/15,4.5,0,0
1685523103,2021/3/17,0,0,16.5
1685523103,2021/3/18,3,0,9.5
1685523103,2021/3/19,0,6.5,8
1685523103,2021/3/20,0,10.5,15.5
1685523103,2021/3/21,0,7,3
1685523103,2021/3/22,3,8.5,8
1685523103,2021/3/23,0,12,13
1685523103,2021/3/24,3,9.5,12.54
1685523103,2021/3/25,0,15,4
1685523103,2021/3/26,3,8.5,9.4
1685523103,2021/3/27,0,9.5,8
1685523103,2021/3/28,0,10,8
1685523103,2021/3/29,0,0,6
1685523103,2021/3/30,3,3,8
1685523103,2021/3/31,3,8.5,0
1685523103,2021/4/1,3,9,9.2
1685523103,2021/4/2,0,9.5,0
1685523103,2021/4/3,0,14.5,12
1685523103,2021/4/4,0,15,9
1685523103,2021/4/5,0,12,9.2
1685523103,2021/4/6,4,0,0
1685523103,2021/4/7,0,10.5,9
1685523103,2021/4/8,0,8,10
1685523103,2021/4/9,6,10.5,8
1685523103,2021/4/10,0,9.5,9.5
1685523103,2021/4/11,0,0,10.4
1685523103,2021/4/12,5.5,10,8
1685523103,2021/4/13,3.5,9.5,5
1685523103,2021/4/14,5,8,9
1685523103,2021/4/15,0,8.5,8
1685523103,2021/4/16,6,7.5,8.2
1685523103,2021/4/17,0,8.5,8
1685523103,2021/4/18,0,16,8.4
1685523103,2021/4/19,5,9.5,8
1685523103,2021/4/20,0,0,16
1685523103,2021/4/21,0,7.5,6
1685523103,2021/4/22,6.5,9.8,8
1685523103,2021/4/23,6.5,8,0
1685523103,2021/4/24,0,3,0
1685523103,2021/4/25,0,19,7.7
1685523103,2021/4/26,0,9,10.27
1685523103,2021/4/27,0,10.5,4
1685523103,2021/4/28,4.5,13.5,0
1685523103,2021/4/29,3.5,9.5,7.7
1685523103,2021/4/30,0,9.5,16.5
1685523103,2021/5/1,0,13,0
1685523103,2021/5/2,0,16,0
1685523103,2021/5/3,0,16,8.9
1685523103,2021/5/4,0,17.5,0
1685523103,2021/5/5,0,12,0
1685523103,2021/5/6,0,12,0
1685523103,2021/5/7,0,11.46,14.5
1685523103,2021/5/8,0,16,6.7
1685523103,2021/5/9,6,13,6
1685523103,2021/5/10,4.5,7.5,8
1685523103,2021/5/11,5,15,6
1685523103,2021/5/12,0,9.5,3
1685523103,2021/5/13,0,26.5,6.5
